conversation_id_str,full_text_comments,full_text_comments_preprocessed
2.000007837712634e+18,@ARSIPAJA Tim redaksinya diancam kah? Artikel kaya gini lolos.,arsipaja tim redaksinya diancam artikel kaya gini lolos
2.000007837712634e+18,@ARSIPAJA maaf juga ye penulis gue kaga percaya ,arsipaja maaf penulis kaga percaya
2.000007837712634e+18,@ARSIPAJA Loh kirain kompasiana.,arsipaja kirain kompasiana
2.000007837712634e+18,@ARSIPAJA Kompas jadi Kompos setidaknya kompos bermanfaat lah ini ,arsipaja kompas kompos kompos bermanfaat
2.000007837712634e+18,@ARSIPAJA Gw masih mikir dr td.. poinnya kalimat itu apa?,arsipaja mikir poinnya kalimat
2.000007837712634e+18,@ARSIPAJA Astagaaa berita macam apa itu @kompascom ?,arsipaja astagaaa berita kompascom
2.000007837712634e+18,@ARSIPAJA Beneran ini kompas bikin narasi berita kayak gini?,arsipaja beneran kompas bikin narasi berita kayak gini
2.000007837712634e+18,@ARSIPAJA Alasan kenapa ga langganan kompas,arsipaja alasan langganan kompas
2.000007837712634e+18,@ARSIPAJA mohon pake bold,arsipaja mohon pake bold
2.000007837712634e+18,@ARSIPAJA ini apaan jancok bisa nulis ga sih,arsipaja jancok nulis
2.000007837712634e+18,@ARSIPAJA Ya Allah takbirrrr Beneran ada jurnalis kek gini?? Terang2an mihak?? Perasaan gua dl diajarin ga begini deh,arsipaja allah takbirrrr beneran jurnalis kek gini terangan mihak perasaan diajarin
2.000007837712634e+18,@ARSIPAJA Sekelas kompas bahasanya kek buzerp,arsipaja sekelas kompas bahasanya kek buzerp
2.000007837712634e+18,@ARSIPAJA Redaksi @kompascom rasa buzzer..,arsipaja redaksi kompascom buzzer
2.000007837712634e+18,@ARSIPAJA Ini advertorial atau rubrik opini kah?,arsipaja advertorial rubrik opini
1.9995299005676385e+18,CES is almost here Jan 6 9 2026! @Synopsys just announced a special CEO Fireside Chat at CES 2026 with CEO Sassine Ghazi joining Six Five Podcast hosts @PatrickMoorhead &amp; @danielnewmanUV to unpack the future of automotive engineering from AI and software-defined,ces almost here jan synopsys just announced special ceo fireside chat ces with ceo sassine ghazi joining six five podcast hosts patrickmoorhead amp danielnewmanuv unpack the future automotive engineering from and software defined
2.000007837712634e+18,@ARSIPAJA AHHAHAHAHA,arsipaja ahhahahaha
2.000007837712634e+18,@ARSIPAJA Ini berita kompas? Bukan kompasiana kan??,arsipaja berita kompas bukan kompasiana
2.000007837712634e+18,@ARSIPAJA Downgrade jadi koran lampu merah,arsipaja downgrade koran lampu merah
2.000007837712634e+18,@ARSIPAJA ini opini bukan berita,arsipaja opini bukan berita
2.000007837712634e+18,@ARSIPAJA Kompos sejak jaman mulyono sudah jadi keset rezim cuma biar bisa tetap makan enak,arsipaja kompos jaman mulyono keset rezim biar makan enak
2.000007837712634e+18,@ARSIPAJA Anjirr narasinyaa setelah dibungkam ,arsipaja anjirr narasinyaa dibungkam
2.000007837712634e+18,@ARSIPAJA jilatan sempurna... https://t.co/Y0tXiIA8Tr,arsipaja jilatan sempurna
2.000007837712634e+18,@ARSIPAJA Apakah jika ada yang mengkritisi berarti membenci...? Cetek sekali....,arsipaja mengkritisi membenci cetek
2.000007837712634e+18,@ARSIPAJA anjirrrr @kompascom asli na boskuu,arsipaja anjirrrr kompascom asli boskuu
2.000007837712634e+18,@ARSIPAJA Subjektivitasnya makin terang-terangan.,arsipaja subjektivitasnya terang terangan
2.000007837712634e+18,@ARSIPAJA Kompas mulai keras? Gak yakin.,arsipaja kompas keras gak
2.000007837712634e+18,@ARSIPAJA Ashiappp permohonan maaf nya ga di terima,arsipaja ashiappp permohonan maaf terima
2.000007837712634e+18,@ARSIPAJA ITU SUDAH KEWAJIBAN PRESIDEN. BARE MINIMUM BANGET. STOP GLORIFYING THISS!!,arsipaja kewajiban presiden bare minimum stop glorifying thiss
2.000007837712634e+18,@ARSIPAJA Tolol banget kompas masa tulisannya subjektif begitu,arsipaja tolol kompas tulisannya subjektif
2.000007837712634e+18,@ARSIPAJA @kompascom core,arsipaja kompascom core
2.000007837712634e+18,@ARSIPAJA sekelas kompas nih? emang rendah bgt harga diri jurnalis nasional kita klo gak clickbait ya bayaran. gak ada integritas yang dijaga,arsipaja sekelas kompas emang rendah bgt harga jurnalis nasional klo gak clickbait bayaran gak integritas dijaga
2.000007837712634e+18,@ARSIPAJA beneran ada https://t.co/AWJuslOS0M,arsipaja beneran
2.000007837712634e+18,@ARSIPAJA HAH????,arsipaja hah
2.000007837712634e+18,@ARSIPAJA @JayaSupranaShow ...,arsipaja jayasupranashow
2.000007837712634e+18,@ARSIPAJA ,arsipaja
2.000007837712634e+18,@ARSIPAJA yg edit makan gaji buta,arsipaja edit makan gaji buta
2.000007837712634e+18,@ARSIPAJA izinnnn,arsipaja izinnnn
2.000007837712634e+18,@ARSIPAJA wkwkwk,arsipaja wkwkwk
2.000007837712634e+18,@ARSIPAJA Jijik,arsipaja jijik
2.000007837712634e+18,@ARSIPAJA @BintangPD Siap.,arsipaja bintangpd
2.000007837712634e+18,@ARSIPAJA jelek amat tulisannya--dan ini objektif emang jelek,arsipaja jelek tulisannya objektif emang jelek
2.000007837712634e+18,@ARSIPAJA Jaya Suprana ppq,arsipaja jaya suprana ppq
2.000007837712634e+18,@ARSIPAJA ,arsipaja
2.000007837712634e+18,@ARSIPAJA Ha,arsipaja
2.000007837712634e+18,@ARSIPAJA Kompas?,arsipaja kompas
2.000007837712634e+18,@ARSIPAJA Duh ,arsipaja duh
2.000007837712634e+18,@ARSIPAJA @kompascom kok bisa sih bang lolos editorial?,arsipaja kompascom bang lolos editorial
2.000007837712634e+18,@ARSIPAJA ,arsipaja
2.000007837712634e+18,@ARSIPAJA Antara lain fakta relawan pemerintah hanya sampai dijalan besar dan yg dipelosok adalah relawan rakyat maaf penjilat ,arsipaja fakta relawan pemerintah dijalan dipelosok relawan rakyat maaf penjilat
2.000007837712634e+18,@ARSIPAJA Keren https://t.co/aVD0EiBuk7,arsipaja keren
2.000007837712634e+18,@ARSIPAJA klo pembenci dijelasin kyk apaan tetep benci karena otaknya isinya taaeek,arsipaja klo pembenci dijelasin kyk tetep benci otaknya isinya taaeek
2.000007837712634e+18,@ARSIPAJA Ini betul tulisannya lulus editorial @kompascom ?,arsipaja tulisannya lulus editorial kompascom
2.000007837712634e+18,@ARSIPAJA Jangankan Presiden Rakyat Jelata yg paling Gembel sekalipun GAK BOLEH DIBENCI TAPI DINASEHATI DAN DIARAHKAN JIKA SALAH DAN BERBUAT MUNKAR ITU HARUS KARENA DIANJURKAN DALAM AGAMA ISLAM,arsipaja presiden rakyat jelata gembel gak dibenci dinasehati diarahkan salah berbuat munkar dianjurkan agama islam
2.000007837712634e+18,@ARSIPAJA https://t.co/2oag4FHUSG,arsipaja
2.000007837712634e+18,@ARSIPAJA Hah? 🇳🇵,arsipaja hah
2.000007837712634e+18,@ARSIPAJA Mau yang pembenci dan tidak pembenci NYATA PRESIDEN tidak berani menyatakan BENCAN NASIONAL ada apa dengan ACEH SUMUT dan SUMBAR?,arsipaja pembenci tidak pembenci nyata presiden tidak berani bencan nasional aceh sumut sumbar
2.000009550859215e+18,@misssky__ @prabowo https://t.co/psVUzMEENv,misssky__ prabowo
2.000009550859215e+18,"@misssky__ @prabowo stop asumsi dia gatau apa apa karna bawahannya tidak memberitahu. kenyataannya dia sudah lihat sendiri tapi tidak bertindak apa apa, bahkan tidak mau menetapkan bencana nasional https://t.co/UN5csblatc",misssky__ prabowo stop asumsi gatau karna bawahannya tidak memberitahu kenyataannya lihat tidak bertindak tidak menetapkan bencana nasional
2.000009550859215e+18,@misssky__ @prabowo Yg megang akun bukan Pak prabowo langsung bu.. Heheee,misssky__ prabowo megang akun bukan prabowo langsung heheee
2.000009550859215e+18,@misssky__ @prabowo @sjafriesjams @Gerindra @prabowo @DPDRI @DPR_RI @mprgoid @setkabgoid,misssky__ prabowo sjafriesjams gerindra prabowo dpdri dpr_ri mprgoid setkabgoid
2.000009550859215e+18,"@misssky__ @prabowo Mgkn lbh penting mbgnya, dana habis utk MBG",misssky__ prabowo mgkn lbh mbgnya dana habis utk mbg
2.000009550859215e+18,@misssky__ @Triyogo22684337 @prabowo Sebenar nya @Gerindra kawal informasi gak buat ketua nya ?,misssky__ triyogo prabowo sebenar gerindra kawal informasi gak ketua
2.000009550859215e+18,@misssky__ @prabowo bagaimana ini bisa terjadi🤔,misssky__ prabowo
1.9987490165202744e+18,@TxtdariHI Multitasking pendampingnya,txtdarihi multitasking pendampingnya
1.9987490165202744e+18,@TxtdariHI mau ngapain sih pa,txtdarihi ngapain
1.9987490165202744e+18,@TxtdariHI Hadeuh lagi dan lagi,txtdarihi hadeuh
1.9987490165202744e+18,@TxtdariHI https://t.co/nWpIj0Z2cl,txtdarihi
1.9994936665038195e+18,@MafiaWasit Beda kubu deh dia? wkwk,mafiawasit beda kubu wkwk
1.9994936665038195e+18,@MafiaWasit yang bersalah akam dihukum ,mafiawasit bersalah akam dihukum
1.9994936665038195e+18,@MafiaWasit Ha? Tirto?,mafiawasit tirto
1.9994936665038195e+18,@MafiaWasit Mirwan Suwarso adalah pebisnis dan eksekutif asal Indonesia yang menjabat sebagai Presiden klub sepak bola Italia Como 1907 sejak tahun 2019,mafiawasit mirwan suwarso pebisnis eksekutif indonesia menjabat presiden klub sepak bola italia como
1.9994936665038195e+18,@MafiaWasit Papa edi IN. Tohirr out,mafiawasit papa edi tohirr out
1.9994936665038195e+18,@MafiaWasit tanggung amat ga sekalian aja luhut,mafiawasit tanggung luhut
1.9994936665038195e+18,@MafiaWasit Wiranto sekalian mbah ben sing cangkeman ndang diculik ro disiksa,mafiawasit wiranto mbah ben sing cangkeman ndang diculik disiksa
1.9994936665038195e+18,@MafiaWasit Aku tim IBUL ajah,mafiawasit tim ibul ajah
1.9994936665038195e+18,@MafiaWasit Ketua @PSSI lg bermimpi,mafiawasit ketua pssi bermimpi
1.9994936665038195e+18,@MafiaWasit Kepala BGN,mafiawasit kepala bgn
1.9994936665038195e+18,@MafiaWasit boyongan,mafiawasit boyongan
1.9994936665038195e+18,@MafiaWasit Mirwan Suwarso sih,mafiawasit mirwan suwarso
1.9994936665038195e+18,@MafiaWasit Kepala MBG juga ex TnI mbah,mafiawasit kepala mbg tni mbah
1.9994936665038195e+18,@MafiaWasit Iwan Bule itu dari TNI atau Polri?,mafiawasit iwan bule tni polri
2.0007288332180152e+18,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,anggota dewan malaysia marah bantuan negaranya dianggap sebelah mata menteri indonesia toti kayaknya maksudnya
2.0007288332180152e+18,@P3gEl btw tito tidak mewakili suara hati saya sebagai warga Indonesia ya 😁,pgel btw tito tidak mewakili suara hati warga indonesia
2.0007288332180152e+18,@P3gEl mereka tuh sadar gk sih sabun mereka soal bantuan negara lain tuh bisa ngaruh ke hubungan diplomatik antar negara? klo negara yg bersangkutan sampe ada yg mutus hubungan kerja sama karena gk terima diremehin sama pejabat indo kan yg kena getah kan rakyat satu negara,pgel tuh sadar sabun bantuan negara tuh ngaruh hubungan diplomatik negara klo negara bersangkutan sampe mutus hubungan kerja terima diremehin pejabat indo kena getah rakyat negara
2.0007288332180152e+18,"@P3gEl JANGAN DI DENGARIN OMONGAN PEJABAT DISINI,,, HARUSNYA BERSYUKUR ATAS BANTUAN DR LUAR,, SEKECIL APAPUN BANTUAN ITU ANUGRAH DR ALLAH DAN WAJIB DI SYUKURI 🤲",pgel jangan dengarin omongan pejabat bersyukur bantuan apapun bantuan anugrah allah wajib syukuri
2.0007288332180152e+18,"@P3gEl Emang mulut pejabat kita ini kayak kurang makan sekolahan. Buruk sekali public speakingnya &amp; seringkali malah bikin blunder. Benar kata prabowo, ikan busuk dimulai dari kepalanya. Sayangnya, itu seperti menghantam muka sendiri. Ndasmu!",pgel emang mulut pejabat kayak makan sekolahan buruk public speakingnya amp seringkali bikin blunder prabowo ikan busuk kepalanya sayangnya menghantam muka ndasmu
2.0007288332180152e+18,"@P3gEl Ngajak gelud emang si tito nggasih😭
Sebenernya emang bukan kewajiban malaysia memberi bantuan, diberi bantuan sama mereka itu bersyukur banget
Pemerintah Indonesia yang seharusnya memberi bantuan dan membuat kebijakan malah menyepelekan bantuan dari Malaysia itu kan jahat?",pgel ngajak gelud emang tito nggasih sebenernya emang bukan kewajiban malaysia bantuan bantuan bersyukur pemerintah indonesia bantuan kebijakan menyepelekan bantuan malaysia jahat
2.0007288332180152e+18,"@P3gEl Wkwkwk sebagai negara pemasok dan pemilik tanah kebun kelapa sawit terbanyak di Sumatra jelas ngamuk, politik",pgel wkwkwk negara pemasok pemilik tanah kebun kelapa sawit sumatra ngamuk politik
2.0007288332180152e+18,"@P3gEl Nah kan keasbunan pejabat Indonesia, bikin negara Malaysia ngamuk. Ga tau diri sih, julitin negara lain terus",pgel keasbunan pejabat indonesia bikin negara malaysia ngamuk julitin negara
2.0007288332180152e+18,"@P3gEl Niat Malaysia dah elok elok mau bantu saudara serumpunnya di Sumatera. Malah pemerintah tidak menghargai niat baik Malaysia.
Tidak beradab dan MEMALUKAN!!",pgel niat malaysia dah elok elok bantu saudara serumpunnya sumatera pemerintah tidak menghargai niat malaysia tidak beradab memalukan
2.0007288332180152e+18,@P3gEl Mohon maaf atas kelakuan pejabat indo yang kurang genap akalnya seperti @titokarnavian_,pgel mohon maaf kelakuan pejabat indo genap akalnya titokarnavian_
2.0007288332180152e+18,"@P3gEl Maaf ya kak, Presiden, wapres dan pejabat di negeri ini memang gak punya otak semua, mohon dimaklumi",pgel maaf kak presiden wapres pejabat negeri gak otak mohon dimaklumi
2.0007288332180152e+18,@P3gEl @prabowo statemen menteri mu ini bikin malu saja. Lebih baik diam jika tak mau ucapkan terima kasih drpd menganggap remeh bantuan negara lain,pgel prabowo statemen menteri bikin malu diam ucapkan terima kasih drpd menganggap remeh bantuan negara
2.0007288332180152e+18,"@P3gEl Memang gw rasa @titokarnavian_ omongannya gak pas....  Sekecil apapun gak perlulah meremehkan bantuan pihak luar ....apalagi sampai diungkapkan dipublik

Sekali lagi pola komunikasi team bawahan pak @prabowo cenderung payah  .... 

Tolong mindra @Gerindra utk jadi perbaikan",pgel titokarnavian_ omongannya gak apapun gak perlulah meremehkan bantuan dipublik pola komunikasi team bawahan prabowo cenderung payah mindra gerindra utk perbaikan
2.0007288332180152e+18,@P3gEl Maaf. Pemerintah indo sekarang lagi mode setan 🙏,pgel maaf pemerintah indo mode setan
2.0007288332180152e+18,"@P3gEl Bantu ya bantu aja , jangan di bicarakan lagi, kalau banyak bicara nanti bantuannya jadi makruh hukum nya",pgel bantu bantu jangan bicarakan bicara bantuannya makruh hukum
2.0007288332180152e+18,"@P3gEl Coba ayok kita suarakan yang kenceng kalo kita bener-bener berterimakasih sama mereka, jangan buat mereka makin kecewa dan berprasangka kalo kita setuju sama statement pemerintah dengan hanya diam. Demi Tuhan gw udah ditahap marah dan eneg liat muka mereka!",pgel coba ayok suarakan kenceng bener bener berterimakasih jangan kecewa berprasangka setuju statement pemerintah diam tuhan ditahap marah eneg muka
2.0007288332180152e+18,"@P3gEl Cukup rendahkan wargamu aja, pak. Jangan negara lain direndahkan jg
Negara asing wegah bantu nanti kalo dinyinyirin terus
Mau cari musuh kah 😤",pgel rendahkan wargamu jangan negara direndahkan negara asing wegah bantu dinyinyirin cari musuh
2.0007288332180152e+18,@P3gEl Hati hati ya teman-teman sebenci benci nya kalian sama pemerintah kalau urusan nya sudah pemerintah negri vs pemerintah negri lain itu bisa menimbulkan kurang nya kepercayaan dan keamanan yg berakibat perang jika memanas.. kalian benci pemerintah tapi sudah benci diri sendiri blm,pgel hati hati teman teman sebenci benci pemerintah urusan pemerintah negri pemerintah negri menimbulkan kepercayaan keamanan berakibat perang memanas benci pemerintah benci blm
2.0007288332180152e+18,"@P3gEl Bukan cuma WNI yg muak sama bacot pejabat.
Bedanya kita merasakan ini setiap hari",pgel bukan wni muak bacot pejabat bedanya merasakan
2.0007288332180152e+18,"@P3gEl jgnkan kalian, kita rakyat aja kesel liatnya udh dibantu bknnya trima kasih malah gatau diri",pgel jgnkan rakyat kesel liatnya udh dibantu bknnya trima kasih gatau
2.0007288332180152e+18,@P3gEl Mantap makcik memang pejabat indonesia ini mostly bajingan semua isinya 🤣,pgel mantap makcik pejabat indonesia mostly bajingan isinya
2.0007288332180152e+18,@P3gEl Bantuan negara lain kan gak bisa di korupsi mangkanya tolol ngomong kayak gitu,pgel bantuan negara gak korupsi mangkanya tolol ngomong kayak
2.0007288332180152e+18,@P3gEl tutorial pindah warga negara jd Malaysia donk,pgel tutorial pindah warga negara malaysia donk
2.0007288332180152e+18,"@P3gEl 🙏ibu Malaysia yg thmt,kami rakyat yg tertimba bencana tdk ad yg bercakep utk menolak bantuan negara anda malah kami sangat menghrp bantuan dari negara mn pun,itu yg bercakep pemerintah km Bu, terserah ibu menilai pmrnth km,apkh sombong,km rakyat yg merasakannya bu",pgel malaysia thmt rakyat tertimba bencana tdk bercakep utk menolak bantuan negara menghrp bantuan negara bercakep pemerintah terserah menilai pmrnth apkh sombong rakyat merasakannya
2.0007288332180152e+18,@P3gEl bahkan sekelas tito pun bisa kepleset lidah demi wowo.,pgel sekelas tito kepleset lidah wowo
2.0007288332180152e+18,@P3gEl Maafkan kami krna kualitas penjabat konoha kayak sampah,pgel maafkan krna kualitas penjabat konoha kayak sampah
2.0007288332180152e+18,"@P3gEl Sebagai rakyat Malaysia kami sangat rasa tersingung dan tidak dihargai, ngak apa, lain kali kami tak usah bantu lagi @P3gEI",pgel rakyat malaysia tersingung tidak dihargai ngak kali bantu pgei
2.0007288332180152e+18,"@P3gEl Nah loh bisa ga sih pak @prabowo  tegur dan kontrol lambe2 pembantu bapak ini memalukan sekali seorang mendagri mengecilkan dan.meremehkan bantuan negara tetangga 
Mau seberapapun yg namanya bantuan  wajib kita terima dgn ucap terima ksh dan rasa syukur bukan membully yg membantu",pgel prabowo tegur kontrol lambe pembantu memalukan mendagri mengecilkan meremehkan bantuan negara tetangga seberapapun namanya bantuan wajib terima dgn terima ksh syukur bukan membully membantu
